PRIORITY,GENRE_NAME,USER_ID_NEW
1,Ballade,IWOvHj7N
2,rock & metal,IWOvHj7N
3,R&B/Soul,IWOvHj7N
4,electronic,IWOvHj7N
5,dance,IWOvHj7N
1,rock & metal,wIQAfscW
2,OST,wIQAfscW
3,Ballade,wIQAfscW
4,R&B/Soul,wIQAfscW
5,fork & blues,wIQAfscW
1,Ballade,a1SfGVvS
2,dance,a1SfGVvS
3,classic,a1SfGVvS
4,Gugak,a1SfGVvS
5,rock & metal,a1SfGVvS
1,Ballade,dytRBloD
2,dance,dytRBloD
3,rap & hiphop,dytRBloD
4,rock & metal,dytRBloD
5,OST,dytRBloD
1,R&B/Soul,IdfIkIHW
2,Ballade,IdfIkIHW
3,dance,IdfIkIHW
4,rap & hiphop,IdfIkIHW
1,Ballade,0t4ZUzdY
2,rock & metal,0t4ZUzdY
3,R&B/Soul,0t4ZUzdY
4,electronic,0t4ZUzdY
5,dance,0t4ZUzdY
1,Ballade,tHLw3fUx
2,rock & metal,tHLw3fUx
3,dance,tHLw3fUx
4,R&B/Soul,tHLw3fUx
5,electronic,tHLw3fUx
1,Ballade,AbUMmZF7
2,rock & metal,AbUMmZF7
3,R&B/Soul,AbUMmZF7
4,electronic,AbUMmZF7
5,dance,AbUMmZF7
1,rap & hiphop,lEL7Jxuh
2,Ballade,lEL7Jxuh
3,dance,lEL7Jxuh
4,R&B/Soul,lEL7Jxuh
5,rock & metal,lEL7Jxuh
1,Ballade,Md8m24OK
2,fork & blues,Md8m24OK
3,rock & metal,Md8m24OK
4,indie,Md8m24OK
5,OST,Md8m24OK
1,dance,GohdSEeh
2,R&B/Soul,GohdSEeh
3,rap & hiphop,GohdSEeh
4,J-POP,GohdSEeh
5,Ballade,GohdSEeh
1,dance,MO0nX5eV
2,rap & hiphop,MO0nX5eV
3,Ballade,MO0nX5eV
4,rock & metal,MO0nX5eV
5,OST,MO0nX5eV
1,dance,qsFhVt0t
2,Ballade,qsFhVt0t
3,R&B/Soul,qsFhVt0t
4,OST,qsFhVt0t
5,rock & metal,qsFhVt0t
1,fork & blues,dBZWoVrU
2,indie,dBZWoVrU
3,rock & metal,dBZWoVrU
4,Ballade,dBZWoVrU
5,dance,dBZWoVrU
1,Ballade,X42pk40b
2,R&B/Soul,X42pk40b
3,rock & metal,X42pk40b
4,dance,X42pk40b
5,OST,X42pk40b
1,jazz,8HcDp9Fy
2,POP,8HcDp9Fy
3,world music,8HcDp9Fy
4,classic,8HcDp9Fy
5,New Age,8HcDp9Fy
1,Ballade,CchrlqKJ
2,dance,CchrlqKJ
3,indie,CchrlqKJ
4,fork & blues,CchrlqKJ
5,rock & metal,CchrlqKJ
1,Ballade,JovZbyc6
2,rock & metal,JovZbyc6
3,R&B/Soul,JovZbyc6
4,electronic,JovZbyc6
5,dance,JovZbyc6
1,dance,1ebAhmgg
2,rock & metal,1ebAhmgg
3,Ballade,1ebAhmgg
1,Ballade,omooOgNB
2,POP,omooOgNB
3,rap & hiphop,omooOgNB
4,dance,omooOgNB
5,electronic,omooOgNB
1,POP,5CejDUy0
2,New Age,5CejDUy0
3,dance,5CejDUy0
4,OST,5CejDUy0
5,musical,5CejDUy0
1,Ballade,MRVusgdF
2,rap & hiphop,MRVusgdF
3,R&B/Soul,MRVusgdF
4,rock & metal,MRVusgdF
5,dance,MRVusgdF
1,rap & hiphop,9kiFom4F
2,indie,9kiFom4F
3,Ballade,9kiFom4F
4,OST,9kiFom4F
5,R&B/Soul,9kiFom4F
1,Ballade,ZQHxxzlQ
2,POP,ZQHxxzlQ
3,OST,ZQHxxzlQ
4,electronic,ZQHxxzlQ
5,world music,ZQHxxzlQ
1,R&B/Soul,B48xZVgQ
2,dance,B48xZVgQ
3,rap & hiphop,B48xZVgQ
4,Ballade,B48xZVgQ
1,Ballade,VOMSvxTI
2,rock & metal,VOMSvxTI
3,R&B/Soul,VOMSvxTI
4,electronic,VOMSvxTI
5,dance,VOMSvxTI
1,dance,N6W0RIdx
2,Ballade,N6W0RIdx
3,rock & metal,N6W0RIdx
1,Ballade,THZZEWld
2,rock & metal,THZZEWld
3,R&B/Soul,THZZEWld
4,electronic,THZZEWld
5,dance,THZZEWld
1,rap & hiphop,oT2L5OBb
2,indie,oT2L5OBb
3,Ballade,oT2L5OBb
4,rock & metal,oT2L5OBb
5,R&B/Soul,oT2L5OBb
1,Ballade,EHQF8uQ2
2,dance,EHQF8uQ2
3,OST,EHQF8uQ2
4,rock & metal,EHQF8uQ2
5,fork & blues,EHQF8uQ2
1,world music,7BUito2O
2,rap & hiphop,7BUito2O
3,POP,7BUito2O
4,R&B/Soul,7BUito2O
5,rock & metal,7BUito2O
1,Ballade,2YFQEUdN
2,dance,2YFQEUdN
3,OST,2YFQEUdN
4,rock & metal,2YFQEUdN
5,children,2YFQEUdN
1,rap & hiphop,wrZsYP3F
2,dance,wrZsYP3F
3,J-POP,wrZsYP3F
4,Ballade,wrZsYP3F
5,rock & metal,wrZsYP3F
1,dance,CBZ3DxbJ
2,Ballade,CBZ3DxbJ
3,R&B/Soul,CBZ3DxbJ
4,OST,CBZ3DxbJ
5,rock & metal,CBZ3DxbJ
1,rap & hiphop,MgQEOLQZ
2,R&B/Soul,MgQEOLQZ
3,Ballade,MgQEOLQZ
4,OST,MgQEOLQZ
5,dance,MgQEOLQZ
1,Ballade,p8uf1XzE
2,fork & blues,p8uf1XzE
3,indie,p8uf1XzE
4,dance,p8uf1XzE
5,OST,p8uf1XzE
1,R&B/Soul,QNbpKQ5o
2,dance,QNbpKQ5o
3,rap & hiphop,QNbpKQ5o
4,Ballade,QNbpKQ5o
1,rap & hiphop,znQGOtNd
2,indie,znQGOtNd
3,OST,znQGOtNd
4,Ballade,znQGOtNd
5,children,znQGOtNd
1,rap & hiphop,hZVLUAkD
2,Ballade,hZVLUAkD
3,J-POP,hZVLUAkD
4,dance,hZVLUAkD
5,R&B/Soul,hZVLUAkD
1,Ballade,10WBs0hP
2,dance,10WBs0hP
3,R&B/Soul,10WBs0hP
4,rock & metal,10WBs0hP
5,rap & hiphop,10WBs0hP
1,Ballade,tUhw1nh1
2,R&B/Soul,tUhw1nh1
3,rock & metal,tUhw1nh1
4,electronic,tUhw1nh1
5,dance,tUhw1nh1
1,Ballade,5bztMg0Q
2,rock & metal,5bztMg0Q
3,R&B/Soul,5bztMg0Q
4,electronic,5bztMg0Q
5,dance,5bztMg0Q
1,Ballade,brcQHVyv
2,electronic,brcQHVyv
3,rock & metal,brcQHVyv
4,dance,brcQHVyv
5,R&B/Soul,brcQHVyv
1,rap & hiphop,qjxEMxng
2,Ballade,qjxEMxng
3,dance,qjxEMxng
4,rock & metal,qjxEMxng
5,OST,qjxEMxng
1,Ballade,GavEctR3
2,R&B/Soul,GavEctR3
3,dance,GavEctR3
4,OST,GavEctR3
5,rock & metal,GavEctR3
1,Ballade,gwwQtL1B
2,rock & metal,gwwQtL1B
3,R&B/Soul,gwwQtL1B
4,electronic,gwwQtL1B
5,indie,gwwQtL1B
1,rap & hiphop,uxWEsklw
2,R&B/Soul,uxWEsklw
3,dance,uxWEsklw
4,Ballade,uxWEsklw
5,OST,uxWEsklw
1,rap & hiphop,TFKFhW9b
2,R&B/Soul,TFKFhW9b
3,OST,TFKFhW9b
4,Ballade,TFKFhW9b
5,rock & metal,TFKFhW9b
1,Ballade,YrLyWedT
2,rock & metal,YrLyWedT
3,indie,YrLyWedT
4,R&B/Soul,YrLyWedT
5,electronic,YrLyWedT
1,Ballade,jJZGn7ml
2,rap & hiphop,jJZGn7ml
3,dance,jJZGn7ml
4,OST,jJZGn7ml
5,R&B/Soul,jJZGn7ml
1,rap & hiphop,rcRZjHeI
2,J-POP,rcRZjHeI
3,dance,rcRZjHeI
4,Ballade,rcRZjHeI
5,indie,rcRZjHeI
1,Ballade,1u3TmDVV
2,OST,1u3TmDVV
3,rock & metal,1u3TmDVV
4,indie,1u3TmDVV
5,dance,1u3TmDVV
1,POP,rAZ2rTvq
2,children,rAZ2rTvq
3,R&B/Soul,rAZ2rTvq
4,OST,rAZ2rTvq
5,rap & hiphop,rAZ2rTvq
1,rap & hiphop,ia9YM1i6
2,dance,ia9YM1i6
3,J-POP,ia9YM1i6
4,R&B/Soul,ia9YM1i6
5,OST,ia9YM1i6
1,dance,JMIDxove
2,Ballade,JMIDxove
3,classic,JMIDxove
4,rock & metal,JMIDxove
5,OST,JMIDxove
1,Ballade,JiNluRdJ
2,rock & metal,JiNluRdJ
3,R&B/Soul,JiNluRdJ
4,electronic,JiNluRdJ
5,dance,JiNluRdJ
1,Ballade,iqAzvSlC
2,rock & metal,iqAzvSlC
3,dance,iqAzvSlC
4,R&B/Soul,iqAzvSlC
5,OST,iqAzvSlC
1,dance,FsWH6wrL
2,Ballade,FsWH6wrL
3,rock & metal,FsWH6wrL
4,OST,FsWH6wrL
5,R&B/Soul,FsWH6wrL
1,Ballade,dGHqEeh5
2,rock & metal,dGHqEeh5
3,R&B/Soul,dGHqEeh5
4,electronic,dGHqEeh5
5,dance,dGHqEeh5
1,rock & metal,vQzX3KXo
2,trot,vQzX3KXo
3,Ballade,vQzX3KXo
4,dance,vQzX3KXo
5,Gugak,vQzX3KXo
1,trot,yPppdMyo
2,dance,yPppdMyo
3,Ballade,yPppdMyo
4,OST,yPppdMyo
5,rock & metal,yPppdMyo
1,trot,ISNwpFB5
2,Ballade,ISNwpFB5
3,dance,ISNwpFB5
4,OST,ISNwpFB5
5,rock & metal,ISNwpFB5
1,Ballade,KSvBLdy7
2,OST,KSvBLdy7
3,fork & blues,KSvBLdy7
4,R&B/Soul,KSvBLdy7
5,rock & metal,KSvBLdy7
1,dance,MhLOX5gg
2,rap & hiphop,MhLOX5gg
3,Ballade,MhLOX5gg
4,indie,MhLOX5gg
5,rock & metal,MhLOX5gg
1,rap & hiphop,lzJk24AO
2,dance,lzJk24AO
3,R&B/Soul,lzJk24AO
4,electronic,lzJk24AO
5,OST,lzJk24AO
1,rap & hiphop,PkW8UI5G
2,R&B/Soul,PkW8UI5G
3,Ballade,PkW8UI5G
4,OST,PkW8UI5G
5,rock & metal,PkW8UI5G
1,Ballade,zGVaNeo1
2,trot,zGVaNeo1
3,R&B/Soul,zGVaNeo1
4,fork & blues,zGVaNeo1
5,dance,zGVaNeo1
1,Ballade,6FjCBo5z
2,rock & metal,6FjCBo5z
3,dance,6FjCBo5z
4,R&B/Soul,6FjCBo5z
5,electronic,6FjCBo5z
1,rap & hiphop,QatxNtab
2,dance,QatxNtab
3,Ballade,QatxNtab
4,OST,QatxNtab
5,rock & metal,QatxNtab
1,Ballade,fpOhBRAz
2,R&B/Soul,fpOhBRAz
3,rock & metal,fpOhBRAz
4,electronic,fpOhBRAz
5,dance,fpOhBRAz
1,Ballade,QsbFihwn
2,rock & metal,QsbFihwn
3,R&B/Soul,QsbFihwn
4,electronic,QsbFihwn
5,dance,QsbFihwn
1,POP,9gLhO14v
2,Ballade,9gLhO14v
3,dance,9gLhO14v
4,rock & metal,9gLhO14v
5,OST,9gLhO14v
1,rock & metal,iF5Vsphk
2,R&B/Soul,iF5Vsphk
3,fork & blues,iF5Vsphk
4,Ballade,iF5Vsphk
5,dance,iF5Vsphk
1,Ballade,wCixHn42
2,classic,wCixHn42
3,Gugak,wCixHn42
4,OST,wCixHn42
5,dance,wCixHn42
1,rap & hiphop,OvPv6QsM
2,dance,OvPv6QsM
3,J-POP,OvPv6QsM
4,Ballade,OvPv6QsM
5,R&B/Soul,OvPv6QsM
1,Ballade,DKMYheKb
2,dance,DKMYheKb
3,J-POP,DKMYheKb
4,rap & hiphop,DKMYheKb
5,OST,DKMYheKb
1,dance,O4R61MOu
2,rap & hiphop,O4R61MOu
3,Ballade,O4R61MOu
4,rock & metal,O4R61MOu
5,OST,O4R61MOu
1,rap & hiphop,GplEO6UJ
2,Ballade,GplEO6UJ
3,J-POP,GplEO6UJ
4,R&B/Soul,GplEO6UJ
5,dance,GplEO6UJ
1,rap & hiphop,MycDVgIX
2,dance,MycDVgIX
3,Ballade,MycDVgIX
4,OST,MycDVgIX
5,rock & metal,MycDVgIX
1,POP,ZEEKJFp6
2,R&B/Soul,ZEEKJFp6
3,OST,ZEEKJFp6
4,rap & hiphop,ZEEKJFp6
5,Ballade,ZEEKJFp6
1,Ballade,iJ2gRaoS
2,rock & metal,iJ2gRaoS
3,indie,iJ2gRaoS
4,OST,iJ2gRaoS
5,dance,iJ2gRaoS
1,rock & metal,DWoITTSr
2,J-POP,DWoITTSr
3,dance,DWoITTSr
4,POP,DWoITTSr
5,rap & hiphop,DWoITTSr
1,Ballade,5GepV70J
2,dance,5GepV70J
3,OST,5GepV70J
4,musical,5GepV70J
5,rock & metal,5GepV70J
1,dance,seqaqA78
2,R&B/Soul,seqaqA78
3,rap & hiphop,seqaqA78
4,J-POP,seqaqA78
5,electronic,seqaqA78
1,R&B/Soul,KoPrOZPh
2,Ballade,KoPrOZPh
3,dance,KoPrOZPh
4,rap & hiphop,KoPrOZPh
1,R&B/Soul,vnOzo1zR
2,rock & metal,vnOzo1zR
3,indie,vnOzo1zR
4,OST,vnOzo1zR
5,Ballade,vnOzo1zR
1,Ballade,hDsS20ve
2,rock & metal,hDsS20ve
3,R&B/Soul,hDsS20ve
4,electronic,hDsS20ve
5,dance,hDsS20ve
1,R&B/Soul,3Pjtk7aA
2,Ballade,3Pjtk7aA
3,children,3Pjtk7aA
4,OST,3Pjtk7aA
5,rock & metal,3Pjtk7aA
1,classic,5AMLi7wb
2,J-POP,5AMLi7wb
3,dance,5AMLi7wb
4,rap & hiphop,5AMLi7wb
5,POP,5AMLi7wb
1,rap & hiphop,Vtuie7TD
2,electronic,Vtuie7TD
3,J-POP,Vtuie7TD
4,dance,Vtuie7TD
5,POP,Vtuie7TD
1,R&B/Soul,poKXse6n
2,dance,poKXse6n
3,rap & hiphop,poKXse6n
4,Ballade,poKXse6n
1,R&B/Soul,JoKkZn1g
2,Ballade,JoKkZn1g
3,dance,JoKkZn1g
4,rap & hiphop,JoKkZn1g
1,rap & hiphop,OGkKSeXI
2,indie,OGkKSeXI
3,fork & blues,OGkKSeXI
4,J-POP,OGkKSeXI
5,Ballade,OGkKSeXI
1,Ballade,AQs6azFv
2,POP,AQs6azFv
3,OST,AQs6azFv
4,rock & metal,AQs6azFv
5,R&B/Soul,AQs6azFv
1,Ballade,5byNuxAN
2,rock & metal,5byNuxAN
3,R&B/Soul,5byNuxAN
4,electronic,5byNuxAN
5,dance,5byNuxAN
1,POP,n6qRiBe7
2,rap & hiphop,n6qRiBe7
3,J-POP,n6qRiBe7
4,dance,n6qRiBe7
5,R&B/Soul,n6qRiBe7
1,rock & metal,VoLTRhJq
2,indie,VoLTRhJq
3,OST,VoLTRhJq
4,Ballade,VoLTRhJq
5,fork & blues,VoLTRhJq
1,rap & hiphop,YwmJMBFK
2,dance,YwmJMBFK
3,J-POP,YwmJMBFK
4,Ballade,YwmJMBFK
5,R&B/Soul,YwmJMBFK
1,Ballade,ihTe2FhZ
2,dance,ihTe2FhZ
3,OST,ihTe2FhZ
4,rap & hiphop,ihTe2FhZ
5,R&B/Soul,ihTe2FhZ
1,rap & hiphop,D2O21cwR
2,fork & blues,D2O21cwR
3,indie,D2O21cwR
4,OST,D2O21cwR
5,Ballade,D2O21cwR
1,Ballade,3KdaypNb
2,dance,3KdaypNb
3,R&B/Soul,3KdaypNb
4,rock & metal,3KdaypNb
5,OST,3KdaypNb
1,Ballade,Il1iXcgU
2,rock & metal,Il1iXcgU
3,indie,Il1iXcgU
4,R&B/Soul,Il1iXcgU
5,OST,Il1iXcgU
1,New Age,23LBPVL0
2,CCM,23LBPVL0
3,rap & hiphop,23LBPVL0
4,Ballade,23LBPVL0
5,OST,23LBPVL0
1,Ballade,5Pi8bELM
2,rock & metal,5Pi8bELM
3,R&B/Soul,5Pi8bELM
4,electronic,5Pi8bELM
5,dance,5Pi8bELM
1,rock & metal,OwJyokMc
2,indie,OwJyokMc
3,rap & hiphop,OwJyokMc
4,OST,OwJyokMc
5,Ballade,OwJyokMc
1,dance,awqqd6kC
2,Ballade,awqqd6kC
3,rock & metal,awqqd6kC
4,fork & blues,awqqd6kC
5,OST,awqqd6kC
1,Ballade,RBS6VgNA
2,rap & hiphop,RBS6VgNA
3,dance,RBS6VgNA
4,rock & metal,RBS6VgNA
5,indie,RBS6VgNA
1,Ballade,GOFIkMFu
2,indie,GOFIkMFu
3,R&B/Soul,GOFIkMFu
4,rock & metal,GOFIkMFu
5,fork & blues,GOFIkMFu
1,rap & hiphop,YERXQTVk
2,dance,YERXQTVk
3,Ballade,YERXQTVk
4,J-POP,YERXQTVk
5,rock & metal,YERXQTVk
1,Ballade,tbgE82FT
2,rap & hiphop,tbgE82FT
3,dance,tbgE82FT
4,rock & metal,tbgE82FT
5,OST,tbgE82FT
1,POP,OmNB8lma
2,dance,OmNB8lma
3,Ballade,OmNB8lma
4,OST,OmNB8lma
5,R&B/Soul,OmNB8lma
1,rap & hiphop,a8H7W8G7
2,indie,a8H7W8G7
3,fork & blues,a8H7W8G7
4,J-POP,a8H7W8G7
5,Ballade,a8H7W8G7
1,rap & hiphop,skuaN2It
2,Ballade,skuaN2It
3,OST,skuaN2It
4,indie,skuaN2It
5,R&B/Soul,skuaN2It
1,Ballade,YMpwqipH
2,rock & metal,YMpwqipH
3,R&B/Soul,YMpwqipH
4,electronic,YMpwqipH
5,dance,YMpwqipH
1,Ballade,BUs43EmT
2,rock & metal,BUs43EmT
3,R&B/Soul,BUs43EmT
4,electronic,BUs43EmT
5,dance,BUs43EmT
1,Ballade,fHBMTBPr
2,dance,fHBMTBPr
3,rock & metal,fHBMTBPr
4,R&B/Soul,fHBMTBPr
5,electronic,fHBMTBPr
1,rap & hiphop,yQ3xo8lC
2,Ballade,yQ3xo8lC
3,J-POP,yQ3xo8lC
4,dance,yQ3xo8lC
5,rock & metal,yQ3xo8lC
1,dance,2f4iH6vy
2,Ballade,2f4iH6vy
3,rap & hiphop,2f4iH6vy
4,rock & metal,2f4iH6vy
5,OST,2f4iH6vy
1,Ballade,pDcfBSBM
2,dance,pDcfBSBM
3,rap & hiphop,pDcfBSBM
4,OST,pDcfBSBM
5,trot,pDcfBSBM
1,dance,0Dw0CCjd
2,Ballade,0Dw0CCjd
3,R&B/Soul,0Dw0CCjd
4,rock & metal,0Dw0CCjd
5,OST,0Dw0CCjd
1,Ballade,iKIREuLn
2,fork & blues,iKIREuLn
3,OST,iKIREuLn
4,R&B/Soul,iKIREuLn
5,indie,iKIREuLn
1,Ballade,pyTOQwHl
2,rock & metal,pyTOQwHl
3,indie,pyTOQwHl
4,rap & hiphop,pyTOQwHl
5,R&B/Soul,pyTOQwHl
1,Ballade,H7RD1mnc
2,dance,H7RD1mnc
3,electronic,H7RD1mnc
4,rock & metal,H7RD1mnc
5,indie,H7RD1mnc
1,dance,zwCSWKS8
2,rock & metal,zwCSWKS8
1,Ballade,3U1jaVvT
2,dance,3U1jaVvT
3,OST,3U1jaVvT
4,R&B/Soul,3U1jaVvT
5,CCM,3U1jaVvT
1,rap & hiphop,WfKaOGO2
2,dance,WfKaOGO2
3,Ballade,WfKaOGO2
4,J-POP,WfKaOGO2
5,rock & metal,WfKaOGO2
1,rap & hiphop,etPWErPC
2,Ballade,etPWErPC
3,J-POP,etPWErPC
4,dance,etPWErPC
5,rock & metal,etPWErPC
1,dance,A5myIf7N
2,Ballade,A5myIf7N
3,R&B/Soul,A5myIf7N
4,rap & hiphop,A5myIf7N
5,J-POP,A5myIf7N
1,Ballade,QP40GDee
2,New Age,QP40GDee
3,dance,QP40GDee
4,rock & metal,QP40GDee
5,R&B/Soul,QP40GDee
1,dance,zfaUHFNz
2,Ballade,zfaUHFNz
3,R&B/Soul,zfaUHFNz
4,rock & metal,zfaUHFNz
5,rap & hiphop,zfaUHFNz
1,Ballade,LKRlkxMg
2,dance,LKRlkxMg
3,J-POP,LKRlkxMg
4,R&B/Soul,LKRlkxMg
5,OST,LKRlkxMg
1,Ballade,wdvdvwfN
2,R&B/Soul,wdvdvwfN
3,dance,wdvdvwfN
4,indie,wdvdvwfN
5,OST,wdvdvwfN
1,Ballade,BVzzDw80
2,rap & hiphop,BVzzDw80
3,trot,BVzzDw80
4,R&B/Soul,BVzzDw80
5,OST,BVzzDw80
1,dance,ls9IrB2w
2,rap & hiphop,ls9IrB2w
3,Ballade,ls9IrB2w
4,OST,ls9IrB2w
5,R&B/Soul,ls9IrB2w
1,dance,5LFIfCLL
2,Ballade,5LFIfCLL
3,rock & metal,5LFIfCLL
4,fork & blues,5LFIfCLL
5,OST,5LFIfCLL
1,Ballade,JSDHqrIf
2,dance,JSDHqrIf
3,OST,JSDHqrIf
4,CCM,JSDHqrIf
5,rock & metal,JSDHqrIf
1,Ballade,GvWbUeGH
2,rock & metal,GvWbUeGH
3,dance,GvWbUeGH
4,OST,GvWbUeGH
5,trot,GvWbUeGH
1,Ballade,JHZZVF0K
2,rock & metal,JHZZVF0K
3,R&B/Soul,JHZZVF0K
4,electronic,JHZZVF0K
5,dance,JHZZVF0K
1,Ballade,HjoQjWiZ
2,dance,HjoQjWiZ
3,rock & metal,HjoQjWiZ
4,indie,HjoQjWiZ
5,J-POP,HjoQjWiZ
1,Ballade,amDp57Ig
2,dance,amDp57Ig
3,OST,amDp57Ig
4,CCM,amDp57Ig
5,J-POP,amDp57Ig
1,rock & metal,NCV0LMea
2,dance,NCV0LMea
3,indie,NCV0LMea
4,Ballade,NCV0LMea
5,CCM,NCV0LMea
1,Ballade,dIEYQEbK
2,R&B/Soul,dIEYQEbK
3,rock & metal,dIEYQEbK
4,electronic,dIEYQEbK
5,dance,dIEYQEbK
1,rap & hiphop,PtGAohPu
2,Ballade,PtGAohPu
3,rock & metal,PtGAohPu
4,indie,PtGAohPu
5,OST,PtGAohPu
1,rap & hiphop,fWZHLIaL
2,POP,fWZHLIaL
3,rock & metal,fWZHLIaL
4,R&B/Soul,fWZHLIaL
5,fork & blues,fWZHLIaL
1,rap & hiphop,PyqOvQ2z
2,dance,PyqOvQ2z
3,Ballade,PyqOvQ2z
4,rock & metal,PyqOvQ2z
5,R&B/Soul,PyqOvQ2z
1,Ballade,dmfPz2fF
2,dance,dmfPz2fF
3,rock & metal,dmfPz2fF
4,J-POP,dmfPz2fF
5,OST,dmfPz2fF
1,Ballade,mOgiySLn
2,rock & metal,mOgiySLn
3,dance,mOgiySLn
4,indie,mOgiySLn
5,OST,mOgiySLn
1,dance,fUi7jdaH
2,Ballade,fUi7jdaH
3,J-POP,fUi7jdaH
4,rock & metal,fUi7jdaH
5,OST,fUi7jdaH
1,rap & hiphop,yciLE5BD
2,fork & blues,yciLE5BD
3,R&B/Soul,yciLE5BD
4,Ballade,yciLE5BD
5,indie,yciLE5BD
1,dance,ntB6LnoV
2,Ballade,ntB6LnoV
3,OST,ntB6LnoV
4,rap & hiphop,ntB6LnoV
5,R&B/Soul,ntB6LnoV
1,indie,fczM4okX
2,fork & blues,fczM4okX
3,OST,fczM4okX
4,Ballade,fczM4okX
5,R&B/Soul,fczM4okX
1,dance,S0Y9j2mP
2,J-POP,S0Y9j2mP
3,Ballade,S0Y9j2mP
4,rap & hiphop,S0Y9j2mP
5,R&B/Soul,S0Y9j2mP
1,Ballade,RBSZxoFQ
2,dance,RBSZxoFQ
3,rock & metal,RBSZxoFQ
4,R&B/Soul,RBSZxoFQ
5,electronic,RBSZxoFQ
1,rock & metal,0mLDbfqL
2,POP,0mLDbfqL
3,electronic,0mLDbfqL
4,OST,0mLDbfqL
5,children,0mLDbfqL
1,Ballade,4gCUNDzl
2,rock & metal,4gCUNDzl
3,R&B/Soul,4gCUNDzl
4,electronic,4gCUNDzl
5,dance,4gCUNDzl
1,POP,2SUSwmVz
2,rock & metal,2SUSwmVz
3,electronic,2SUSwmVz
4,OST,2SUSwmVz
5,rap & hiphop,2SUSwmVz
1,Ballade,orAi1ktB
2,dance,orAi1ktB
3,rock & metal,orAi1ktB
4,OST,orAi1ktB
5,rap & hiphop,orAi1ktB
1,J-POP,7oF5Iw0Q
2,rap & hiphop,7oF5Iw0Q
3,fork & blues,7oF5Iw0Q
4,indie,7oF5Iw0Q
5,dance,7oF5Iw0Q
1,Ballade,2DnVLE1D
2,rap & hiphop,2DnVLE1D
3,OST,2DnVLE1D
4,rock & metal,2DnVLE1D
5,R&B/Soul,2DnVLE1D
1,dance,kXJDTuwg
2,rock & metal,kXJDTuwg
3,OST,kXJDTuwg
4,J-POP,kXJDTuwg
5,Ballade,kXJDTuwg
1,Ballade,z8ayY6Dh
2,R&B/Soul,z8ayY6Dh
3,dance,z8ayY6Dh
4,rock & metal,z8ayY6Dh
5,electronic,z8ayY6Dh
1,J-POP,TnoEjFUv
2,dance,TnoEjFUv
3,rap & hiphop,TnoEjFUv
4,Ballade,TnoEjFUv
5,OST,TnoEjFUv
1,Ballade,tlrnDJJt
2,dance,tlrnDJJt
3,rock & metal,tlrnDJJt
4,OST,tlrnDJJt
5,R&B/Soul,tlrnDJJt
1,dance,r9QA7iwi
2,R&B/Soul,r9QA7iwi
3,rap & hiphop,r9QA7iwi
4,Ballade,r9QA7iwi
5,J-POP,r9QA7iwi
1,Ballade,TnFm3Zi7
2,dance,TnFm3Zi7
3,OST,TnFm3Zi7
4,rock & metal,TnFm3Zi7
5,CCM,TnFm3Zi7
1,dance,b6eeewNM
2,rap & hiphop,b6eeewNM
3,Ballade,b6eeewNM
4,OST,b6eeewNM
5,rock & metal,b6eeewNM
1,rap & hiphop,9Ow5lIeH
2,dance,9Ow5lIeH
3,J-POP,9Ow5lIeH
4,Ballade,9Ow5lIeH
5,OST,9Ow5lIeH
1,electronic,msFMdDc7
2,Ballade,msFMdDc7
3,rap & hiphop,msFMdDc7
4,dance,msFMdDc7
5,rock & metal,msFMdDc7
1,dance,aiRrqOZC
2,Ballade,aiRrqOZC
3,OST,aiRrqOZC
4,J-POP,aiRrqOZC
5,R&B/Soul,aiRrqOZC
1,rap & hiphop,bcg2reBV
2,dance,bcg2reBV
3,indie,bcg2reBV
4,Ballade,bcg2reBV
5,R&B/Soul,bcg2reBV
1,Ballade,OOWLYiNh
2,rock & metal,OOWLYiNh
3,R&B/Soul,OOWLYiNh
4,electronic,OOWLYiNh
5,dance,OOWLYiNh
1,dance,llWS4sOb
2,Ballade,llWS4sOb
3,J-POP,llWS4sOb
4,OST,llWS4sOb
5,R&B/Soul,llWS4sOb
1,Ballade,9TPIu2we
2,dance,9TPIu2we
3,rap & hiphop,9TPIu2we
4,rock & metal,9TPIu2we
5,OST,9TPIu2we
1,Ballade,nlSZqM3a
2,indie,nlSZqM3a
3,OST,nlSZqM3a
4,rock & metal,nlSZqM3a
5,dance,nlSZqM3a
1,rap & hiphop,91JMfY3i
2,dance,91JMfY3i
3,rock & metal,91JMfY3i
4,J-POP,91JMfY3i
5,POP,91JMfY3i
1,rock & metal,3ePvQ1uh
2,POP,3ePvQ1uh
3,OST,3ePvQ1uh
4,indie,3ePvQ1uh
5,Ballade,3ePvQ1uh
1,Ballade,OUF9lWbk
2,fork & blues,OUF9lWbk
3,dance,OUF9lWbk
4,indie,OUF9lWbk
5,OST,OUF9lWbk
1,Ballade,kqvhkWAY
2,rock & metal,kqvhkWAY
3,indie,kqvhkWAY
4,R&B/Soul,kqvhkWAY
5,electronic,kqvhkWAY
1,rap & hiphop,sOdr1CO4
2,J-POP,sOdr1CO4
3,dance,sOdr1CO4
4,R&B/Soul,sOdr1CO4
5,OST,sOdr1CO4
1,R&B/Soul,ulzAoTgi
2,Ballade,ulzAoTgi
3,dance,ulzAoTgi
4,rap & hiphop,ulzAoTgi
1,POP,ZEyKlZ61
2,rap & hiphop,ZEyKlZ61
